TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
30.519999999999985,1,17,1,62.0,0,122.0,1.0,12327.74,0
1235.69,0,38,1,20.0,3,118.0,1.0,420.25,1
1159.39,1,28,2,41.0,0,150.0,1.0,6499.53,1
170.24,1,37,1,62.0,2,133.0,1.0,5172.99,1
56.620000000000005,1,2,1,54.0,0,121.0,1.0,8981.1,2
53.13999999999999,1,19,0,34.0,0,70.0,1.0,7915.0,0
587.23,1,29,2,27.0,3,144.0,1.0,500.84000000000015,1
146.15,1,31,1,43.0,0,75.0,1.0,13784.4,1
21.269999999999985,0,16,2,62.0,2,114.0,1.0,7392.79,0
1397.59,0,2,0,26.0,3,144.0,1.0,1134.7900000000004,2
76.01999999999998,0,0,2,34.0,0,189.0,1.0,14765.41,2
170.19,0,20,1,27.0,3,156.0,5.0,745.8699999999999,0
155.51,1,33,0,68.0,0,15.0,1.0,5360.19,1
135.15,1,7,2,72.0,2,50.0,1.0,5878.14,2
39.48000000000002,1,29,0,56.0,2,38.0,1.0,5889.51,1
451.68,1,15,2,33.0,1,15.0,1.0,4381.54,0
19.110000000000014,0,7,2,49.0,1,160.0,1.0,8478.46,2
355.0,0,13,2,26.0,3,33.0,1.0,185.47000000000023,2
427.69,1,33,0,43.0,1,236.0,1.0,2443.54,1
254.86,1,4,1,23.0,3,102.0,1.0,699.8999999999996,2
19.480000000000015,1,9,0,27.0,1,114.0,1.0,4739.59,2
190.17,1,3,0,49.0,0,265.0,1.0,12893.85,2
91.38,1,17,0,65.0,2,179.0,1.0,2402.58,0
206.63,0,28,2,59.0,2,128.0,1.0,7626.53,1
93.22,1,5,2,52.0,2,52.0,1.0,1014.63,2
547.98,1,28,0,28.0,3,171.0,1.0,1358.54,1
641.06,1,7,0,23.0,3,25.0,1.0,1602.13,2
314.55,0,9,1,27.0,3,19.0,2.0,1105.8900000000008,2
836.45,1,41,2,61.0,2,63.0,1.0,1731.8900000000003,1
1095.09,1,37,0,29.0,1,52.0,1.0,8692.47,1
189.45,0,4,1,53.0,0,62.0,1.0,12578.75,2
91.84,0,23,1,67.0,2,80.0,1.0,1712.41,0
609.52,1,42,0,78.0,2,169.0,1.0,3485.03,1
859.3,0,7,1,78.0,2,68.0,1.0,1146.7800000000002,2
100.01,1,30,0,50.0,0,63.0,1.0,6393.12,1
28.78000000000003,0,40,2,40.0,0,51.0,1.0,680.5500000000002,1
111.07999999999998,1,6,2,70.0,0,83.0,1.0,7037.34,2
470.96,0,16,2,69.0,0,124.0,2.0,12991.03,0
52.22999999999999,0,37,1,28.0,3,96.0,1.0,105.01000000000022,1
78.62,1,28,1,32.0,0,52.0,1.0,1360.85,1
47.78999999999999,1,10,1,25.0,3,37.0,1.0,1649.92,2
333.97,1,14,1,52.0,0,45.0,1.0,5237.36,0
30.870000000000005,1,14,0,33.0,0,295.0,1.0,14348.65,0
710.43,1,36,2,67.0,2,115.0,1.0,5625.55,1
220.23,1,25,0,41.0,1,47.99999999999999,1.0,3438.02,0
27.28000000000003,1,1,0,29.0,0,96.0,1.0,10668.24,2
101.51999999999998,1,40,0,49.0,1,98.0,1.0,2018.9,1
162.65,1,27,0,59.0,1,147.0,1.0,9500.95,0
10.519999999999982,1,18,0,55.0,2,30.0,1.0,2472.99,0
270.72,1,20,1,38.0,0,37.0,1.0,6522.47,0
202.34,1,27,2,20.0,3,134.0,1.0,1223.4499999999998,0
247.58,1,35,0,39.0,1,152.0,1.0,778.7399999999998,1
686.17,1,10,0,61.0,2,96.0,1.0,2246.15,2
359.65,0,17,2,25.0,3,289.0,1.0,219.52999999999972,0
109.91,1,39,1,38.0,0,90.0,1.0,12896.06,1
215.72,0,8,1,30.0,1,137.0,1.0,8697.11,2
490.76,1,8,2,66.0,2,156.0,1.0,6414.11,2
224.28,1,6,2,64.0,2,68.0,1.0,5767.51,2
614.03,1,9,0,68.0,2,51.0,1.0,2815.86,2
608.79,1,13,2,55.0,1,157.0,1.0,2991.17,2
186.55,1,30,1,48.0,1,288.0,1.0,224.64999999999964,1
840.1600000000001,0,7,1,20.0,3,68.0,1.0,1236.7600000000002,2
203.34,1,31,0,60.0,0,66.0,1.0,13586.99,1
90.88,1,7,0,26.0,1,284.0,1.0,7117.35,2
60.110000000000014,0,0,1,61.0,2,122.0,1.0,7235.87,2
393.92,1,22,1,72.0,2,47.0,1.0,7318.64,0
19.389999999999983,1,7,0,43.0,0,45.0,1.0,9847.6,2
557.41,0,42,2,80.0,2,49.0,1.0,2968.75,1
57.07000000000002,0,4,2,31.0,0,99.0,1.0,9323.71,2
395.27,0,24,2,18.0,3,167.0,1.0,1764.08,0
289.05,1,27,0,75.0,2,116.0,1.0,5683.49,0
46.110000000000014,1,37,2,33.0,0,233.0,1.0,5225.73,1
335.5,1,34,0,63.0,2,47.0,1.0,6445.4,1
388.07,1,39,2,24.0,3,68.0,1.0,289.71000000000004,1
520.86,0,34,2,51.0,1,66.0,1.0,9200.74,1
787.41,1,22,2,25.0,3,39.0,1.0,300.8699999999999,0
31.69999999999999,0,33,0,48.0,0,121.0,1.0,743.8999999999996,1
22.30000000000001,1,30,0,21.0,3,90.0,1.0,1200.35,1
203.12,1,38,0,56.0,2,181.0,1.0,1562.3900000000003,1
315.94,0,33,1,49.0,0,172.0,1.0,7719.71,1
192.23,1,0,2,54.0,1,39.0,3.0,2610.67,2
1510.71,1,28,2,66.0,2,51.0,1.0,2060.02,1
0.2599999999999909,1,28,2,20.0,3,173.0,1.0,1833.67,1
210.77,1,23,0,71.0,2,161.0,1.0,5396.65,0
406.65,1,23,0,57.0,0,107.0,1.0,12995.7,0
422.9,1,40,0,40.0,1,111.0,1.0,7616.43,1
20.620000000000005,0,30,0,35.0,0,225.0,1.0,12500.8,1
174.39,1,37,0,19.0,3,36.0,1.0,1127.0800000000004,1
7.860000000000014,0,34,1,76.0,2,91.0,1.0,3621.98,1
61.97999999999996,1,10,2,49.0,1,44.0,1.0,5212.28,2
54.85,0,37,1,58.0,2,40.000000000000014,1.0,2727.45,1
204.7,1,28,1,49.0,0,95.0,5.0,5117.03,1
16.55000000000001,1,40,1,26.0,1,159.0,1.0,6089.79,1
91.32,1,25,1,58.0,1,77.0,1.0,2618.1,0
195.49,1,22,0,31.0,0,212.0,1.0,11988.12,0
49.620000000000005,1,32,0,55.0,1,111.0,1.0,3841.42,1
487.16,0,20,1,28.0,3,84.0,1.0,321.21000000000004,0
405.6,1,40,2,37.0,1,44.0,1.0,9754.73,1
512.95,1,8,1,57.0,1,143.0,1.0,9584.52,2
345.94,1,32,0,31.0,0,163.0,1.0,7624.56,1
356.56,1,27,2,47.0,1,52.0,1.0,2485.73,0
10.310000000000002,1,21,2,36.0,1,280.0,1.0,2137.9,0
211.69,1,1,1,30.0,0,111.0,1.0,6412.85,2
221.49,0,28,1,23.0,3,196.0,1.0,707.25,1
278.23,1,14,2,48.0,1,83.0,1.0,8300.54,0
116.88,1,22,0,45.0,0,263.0,1.0,7717.34,0
328.77,0,36,2,39.0,0,247.0,1.0,6967.03,1
77.53,1,21,1,54.0,2,55.0,1.0,5158.6,0
421.74,1,38,2,67.0,0,103.0,1.0,12031.14,1
313.69,1,28,1,73.0,2,152.0,1.0,7093.68,1
411.72,1,42,1,29.0,0,153.0,1.0,8539.86,1
508.73,1,6,1,59.0,2,89.0,1.0,7640.57,2
153.08,1,29,0,24.0,3,201.0,1.0,1292.21,1
23.00999999999999,1,19,1,63.0,2,166.0,1.0,5958.75,0
69.28,1,20,2,25.0,3,129.0,1.0,708.7399999999998,0
51.25000000000003,0,2,1,28.0,3,66.0,1.0,1744.4,2
407.65,1,10,0,25.0,3,263.0,1.0,273.77999999999975,2
459.25,1,40,1,25.0,3,59.0,1.0,130.76000000000022,1
301.56,1,39,1,49.0,0,118.0,1.0,10389.6,1
17.670000000000016,1,36,2,63.0,0,91.0,1.0,1048.1800000000003,1
5.2900000000000205,0,37,2,32.0,0,132.0,1.0,12896.68,1
401.37,1,20,1,43.0,1,251.0,1.0,8208.54,0
145.4,1,40,2,38.0,1,24.0,1.0,5244.49,1
556.34,1,39,2,37.0,0,46.0,1.0,11935.14,1
34.31,1,30,0,24.0,3,251.0,1.0,1484.7600000000002,1
780.59,0,40,2,23.0,3,145.0,1.0,6513.34,1
282.65,1,13,0,35.0,0,161.0,1.0,13801.15,2
305.27,1,19,2,68.0,0,147.0,1.0,12958.65,0
185.81,1,2,2,32.0,0,116.0,1.0,9588.71,2
66.00999999999999,1,25,2,49.0,1,179.0,1.0,3475.99,0
447.95,1,40,1,29.0,1,75.0,1.0,7544.4,1
279.3,1,28,0,19.0,3,47.99999999999999,1.0,1193.6099999999992,1
26.75,1,16,2,33.0,0,27.0,1.0,12063.77,0
611.15,1,11,0,27.0,3,121.0,1.0,892.8299999999999,2
275.2,1,27,2,54.0,1,81.0,1.0,1230.12,0
427.79,1,38,1,18.0,3,189.0,1.0,1479.67,1
469.13,0,35,0,54.0,0,139.0,1.0,1265.2799999999995,1
102.81,1,39,1,76.0,2,47.0,1.0,3228.87,1
22.610000000000014,1,39,2,19.0,3,145.0,1.0,1111.67,1
68.28,1,4,2,56.0,1,293.0,1.0,3213.16,2
33.64999999999998,0,27,2,63.0,0,146.0,1.0,12719.93,0
362.68,0,24,0,63.0,2,137.0,1.0,2040.77,0
73.23000000000002,1,37,1,20.0,3,172.0,1.0,1309.85,1
654.49,0,2,2,25.0,3,104.0,1.0,164.60999999999967,2
18.56,0,22,1,49.0,1,161.0,1.0,4230.37,0
389.05,1,9,0,27.0,3,41.0,1.0,761.0,2
7.3799999999999955,1,15,2,67.0,2,105.0,1.0,2923.83,0
109.48000000000002,1,3,2,61.0,2,93.0,1.0,7372.47,2
66.91,1,39,0,39.0,0,85.0,1.0,871.1000000000004,1
335.48,1,28,1,45.0,1,155.0,1.0,3023.16,1
38.13999999999999,1,0,2,19.0,3,174.0,1.0,1119.21,2
1076.98,1,11,1,60.0,0,173.0,1.0,11833.73,2
360.02,1,9,2,68.0,2,68.0,1.0,6400.59,2
567.71,1,22,2,63.0,0,80.0,1.0,13884.24,0
218.19,1,2,0,19.0,3,185.0,1.0,620.8299999999999,2
209.99,1,10,0,19.0,3,40.000000000000014,1.0,1938.01,2
11.019999999999982,1,40,1,19.0,3,280.0,1.0,964.79,1
83.43,1,27,2,56.0,2,109.0,1.0,1870.16,0
344.97,1,2,2,34.0,0,106.0,1.0,5577.94,2
172.29000000000002,1,12,0,36.0,1,283.0,1.0,8700.8,2
195.54,1,29,2,60.0,2,255.0,1.0,2794.66,1
101.23000000000005,1,7,2,45.0,1,87.0,1.0,6169.71,2
180.46,1,14,0,25.0,3,34.0,1.0,831.75,0
692.55,1,5,1,53.0,2,109.0,1.0,2451.56,2
147.31,0,23,2,34.0,0,92.0,1.0,13625.52,0
107.48000000000002,1,20,1,20.0,3,103.0,1.0,1379.3900000000003,0
1831.02,0,8,2,62.0,0,83.0,1.0,11498.01,2
81.50999999999999,1,42,1,25.0,3,97.0,1.0,865.4899999999998,1
365.48,0,39,2,76.0,2,216.0,1.0,7147.4,1
491.1,0,15,2,35.0,1,125.0,1.0,7833.85,0
452.8,1,20,1,80.0,2,151.0,1.0,4840.67,0
645.04,1,22,1,70.0,2,78.0,1.0,7361.47,0
169.28,1,30,1,45.0,0,114.0,1.0,5128.44,1
88.42000000000002,1,12,0,62.0,0,91.0,1.0,12381.45,2
155.53,1,3,0,29.0,1,66.0,1.0,4008.05,2
991.8200000000002,1,25,2,43.0,1,300.0,1.0,3493.13,0
39.24000000000001,1,9,0,77.0,2,106.0,1.0,6462.41,2
152.01,1,13,0,42.0,1,111.0,3.0,4625.12,2
78.76999999999998,0,19,0,48.0,1,50.0,1.0,6470.57,0
26.5,1,16,2,48.0,1,179.0,1.0,4854.83,0
83.62,1,33,0,48.0,0,146.0,1.0,12652.22,1
142.78,1,36,1,68.0,0,150.0,1.0,11705.88,1
55.99000000000001,1,12,0,35.0,0,95.0,1.0,932.6099999999996,2
774.48,1,21,1,61.0,0,31.0,1.0,11613.58,0
105.37,1,34,0,25.0,3,160.0,1.0,1068.5500000000002,1
118.82999999999998,1,41,2,28.0,3,295.0,1.0,1616.3000000000002,1
46.22,1,38,1,23.0,3,217.0,1.0,471.27999999999975,1
659.71,0,38,1,21.0,3,148.0,1.0,106.85999999999969,1
377.97,1,24,2,72.0,2,160.0,1.0,2457.1,0
114.1,1,4,1,69.0,2,148.0,1.0,5882.12,2
11.300000000000011,0,21,2,55.0,2,41.0,1.0,1938.99,0
95.50000000000004,1,29,2,57.0,2,17.0,1.0,4079.09,1
130.93,0,15,1,28.0,1,149.0,1.0,860.1199999999999,0
272.97,1,4,2,68.0,2,174.0,1.0,7811.31,2
73.35,1,37,1,24.0,3,47.0,1.0,1181.8400000000006,1
29.94,1,37,0,58.0,0,243.0,1.0,10915.54,1
307.24,1,38,0,19.0,3,136.0,2.0,1670.7200000000005,1
50.52000000000001,1,4,2,20.0,3,140.0,1.0,1121.1899999999996,2
820.46,0,13,2,53.0,1,243.0,1.0,5621.86,2
153.07,1,11,0,56.0,1,116.0,1.0,8873.43,2
52.94,1,40,1,41.0,0,146.0,1.0,6990.92,1
384.41,1,17,0,60.0,1,65.0,1.0,7831.56,0
235.42,1,31,1,51.0,2,175.0,1.0,6173.23,1
114.23000000000002,1,9,0,56.0,0,64.0,1.0,9523.72,2
12.620000000000005,1,12,1,33.0,0,61.0,1.0,6420.47,2
997.37,1,13,0,23.0,3,145.0,1.0,1146.09,2
373.52,1,7,0,35.0,1,235.0,1.0,6430.41,2
336.05,1,35,1,28.0,3,164.0,1.0,1635.0500000000002,1
366.93,1,15,2,66.0,2,33.0,1.0,6697.79,0
112.26999999999998,1,39,1,58.0,0,102.0,1.0,7369.89,1
494.9599999999999,1,34,0,40.0,1,132.0,1.0,6903.68,1
561.58,1,34,2,65.0,0,23.0,1.0,11748.86,1
440.94,1,35,2,42.0,0,148.0,1.0,7303.23,1
71.9,1,20,1,29.0,0,51.0,1.0,10619.35,0
256.66,0,33,2,54.0,2,137.0,1.0,1794.5,1
166.55,0,15,1,59.0,0,99.0,1.0,12970.21,0
276.26,1,21,1,56.0,0,143.0,1.0,120.89000000000031,0
35.45999999999998,1,16,0,67.0,0,164.0,1.0,5692.31,0
38.13999999999999,1,32,1,50.0,1,165.0,1.0,9879.87,1
506.26,0,3,0,64.0,2,86.0,1.0,6266.65,2
736.32,1,16,2,31.0,0,28.0,1.0,14268.95,0
389.43,0,2,0,52.0,1,151.0,1.0,6449.83,2
25.579999999999984,1,29,0,60.0,1,166.0,1.0,6741.41,1
446.1,1,39,0,25.0,3,243.0,1.0,1008.4400000000004,1
147.74,1,33,1,23.0,3,15.0,1.0,1711.7799999999995,1
1228.81,1,37,0,26.0,3,254.0,1.0,1821.0,1
46.22999999999999,1,14,2,77.0,2,282.0,1.0,5107.75,0
265.37,1,42,1,33.0,1,77.0,1.0,5229.95,1
342.57,1,4,2,20.0,3,91.0,1.0,339.15999999999985,2
417.26,0,27,2,32.0,0,45.0,1.0,10442.48,0
33.629999999999995,1,8,2,63.0,2,76.0,1.0,4324.4,2
64.57999999999998,1,12,1,55.0,2,173.0,1.0,6292.29,2
23.230000000000015,0,24,1,21.0,3,122.0,1.0,269.0100000000002,0
160.52,0,17,0,78.0,2,112.0,1.0,5379.25,0
278.88,1,18,1,64.0,0,179.0,2.0,1334.09,0
285.49,0,5,1,53.0,0,109.0,1.0,6366.84,2
71.87,1,26,0,22.0,3,258.0,1.0,1839.1,0
308.8,1,3,0,53.0,2,41.0,1.0,3966.54,2
135.35,1,15,1,33.0,1,82.0,1.0,9983.36,0
288.43,1,31,1,66.0,2,72.0,1.0,4577.09,1
147.46000000000004,0,0,2,65.0,0,205.0,1.0,7458.03,2
214.15,1,11,1,32.0,1,217.0,1.0,6397.29,2
71.34,1,24,2,49.0,1,144.0,3.0,6345.03,0
170.36,1,16,0,30.0,0,118.0,1.0,6034.73,0
965.66,1,33,0,53.0,1,32.0,1.0,765.8099999999995,1
736.53,1,30,0,55.0,1,120.0,1.0,9826.26,1
213.42,1,8,0,45.0,1,17.0,1.0,3736.38,2
94.09,1,24,1,27.0,3,203.0,1.0,646.8500000000004,0
91.23000000000002,1,4,0,72.0,2,86.0,1.0,6385.12,2
263.92,0,36,1,57.0,2,233.0,1.0,4161.71,1
77.5,0,13,2,51.0,0,201.0,1.0,11079.77,2
3.649999999999977,1,24,2,69.0,0,146.0,1.0,10017.11,0
43.88,0,39,2,26.0,3,251.0,1.0,1644.09,1
591.98,1,12,0,28.0,3,132.0,1.0,387.6499999999997,2
224.79,1,4,2,18.0,3,129.0,1.0,528.3800000000001,2
64.30000000000001,1,21,0,55.0,2,67.0,1.0,7530.3,0
111.79000000000003,1,17,2,62.0,0,49.0,1.0,10887.59,0
927.16,1,37,0,59.0,2,153.0,1.0,7104.61,1
613.7,0,13,1,61.0,2,37.0,1.0,7307.11,2
26.069999999999997,1,3,1,20.0,3,19.0,3.0,349.9799999999996,2
170.45,1,37,1,60.0,1,199.0,1.0,2284.41,1
344.27,1,35,1,22.0,3,123.0,1.0,1918.36,1
872.72,1,42,2,22.0,3,288.0,1.0,503.0100000000002,1
292.95,1,22,1,37.0,1,56.0,1.0,1216.91,0
28.44,1,14,0,18.0,3,243.0,1.0,1071.04,0
209.02,1,12,0,21.0,3,74.0,1.0,187.89999999999964,2
20.05000000000001,1,6,0,72.0,2,171.0,1.0,7145.67,2
175.02,1,31,2,28.0,3,71.0,1.0,1493.88,1
89.5,0,21,1,41.0,1,134.0,1.0,8658.95,0
69.95999999999998,1,3,1,28.0,3,31.0,1.0,164.1199999999999,2
146.51,1,0,0,53.0,1,68.0,1.0,7089.9,2
376.78,0,26,2,21.0,3,88.0,1.0,841.6499999999996,0
148.53999999999996,0,8,1,71.0,2,107.0,1.0,5677.05,2
388.77,0,17,2,26.0,3,30.0,1.0,1658.4899999999998,0
100.38000000000002,1,39,1,63.0,0,49.0,1.0,10171.68,1
137.23,1,14,1,64.0,0,63.0,1.0,13847.99,0
870.3,1,38,0,51.0,2,229.0,1.0,3688.98,1
458.94,1,11,1,52.0,1,180.0,1.0,5619.95,2
327.35,0,22,1,20.0,3,175.0,1.0,342.0799999999999,0
757.15,1,33,2,53.0,1,38.0,1.0,4702.86,1
5.639999999999986,1,4,2,59.0,0,47.0,1.0,12703.24,2
47.22999999999999,0,22,2,73.0,2,160.0,1.0,6659.81,0
239.41,0,3,2,42.0,0,248.0,1.0,7860.65,2
7.480000000000018,1,35,0,55.0,1,29.0,1.0,1275.1999999999998,1
170.97,1,26,1,26.0,3,292.0,1.0,1265.27,0
262.43,0,36,2,37.0,0,274.0,5.0,12841.01,1
659.15,1,4,0,22.0,3,204.0,1.0,1241.59,2
31.53000000000003,1,18,2,25.0,3,283.0,1.0,874.9300000000003,0
111.66,0,42,2,48.0,1,140.0,1.0,5716.72,1
250.01,1,18,0,62.0,2,88.0,1.0,1541.48,0
554.15,1,33,0,49.0,0,108.0,1.0,14817.22,1
598.66,0,5,1,32.0,1,222.0,1.0,2587.11,2
28.379999999999995,1,34,1,55.0,0,98.0,1.0,173.69999999999982,1
16.80000000000001,1,36,0,49.0,0,94.0,1.0,11847.07,1
896.79,1,9,2,33.0,0,168.0,1.0,11146.74,2
159.0,1,19,0,49.0,1,38.0,1.0,369.79,0
56.31,0,15,2,75.0,2,195.0,1.0,6396.08,0
203.99,1,30,2,52.0,2,215.0,1.0,4840.31,1
50.99000000000001,1,11,1,29.0,0,76.0,1.0,1334.6,2
101.28000000000004,0,6,2,32.0,1,75.0,1.0,2774.35,2
299.92,1,10,0,27.0,3,122.0,1.0,1368.0,2
77.54000000000002,1,31,2,67.0,2,73.0,1.0,4536.38,1
18.350000000000023,1,26,1,21.0,3,78.0,1.0,1293.3900000000003,0
732.53,0,38,0,26.0,3,116.0,1.0,441.54,1
65.11000000000001,1,26,0,34.0,1,150.0,1.0,8485.14,0
67.07,0,20,0,24.0,3,56.0,1.0,999.62,0
137.48,1,39,1,55.0,0,47.0,1.0,14273.42,1
398.36,1,8,0,22.0,3,56.0,1.0,1863.7,2
469.46,1,27,0,20.0,3,149.0,1.0,8640.56,0
37.579999999999984,1,16,0,57.0,0,182.0,1.0,259.4399999999996,0
160.24,1,42,0,31.0,1,15.0,1.0,5526.97,1
315.39,0,27,1,23.0,3,93.0,1.0,929.6000000000004,0
434.17,1,1,0,21.0,3,148.0,5.0,5335.44,2
165.91,1,17,0,26.0,3,84.0,1.0,587.1199999999999,0
211.36,1,37,1,47.0,1,194.0,1.0,4760.34,1
241.45,1,32,2,26.0,3,158.0,1.0,1594.04,1
23.24000000000001,1,16,1,68.0,0,129.0,1.0,13777.79,0
70.88,0,29,1,74.0,2,176.0,1.0,1794.65,1
1143.67,1,1,2,66.0,2,111.0,1.0,7677.76,2
314.52,1,22,0,80.0,2,229.0,1.0,7071.32,0
181.81,0,2,2,78.0,2,122.0,1.0,7525.73,2
854.6400000000001,1,13,1,56.0,2,118.0,1.0,2989.25,2
261.19,1,28,0,64.0,2,52.0,1.0,7620.6,1
220.68,0,33,2,71.0,2,217.0,1.0,5549.2,1
11.860000000000014,1,34,1,31.0,1,129.0,1.0,6782.61,1
122.65,1,8,2,28.0,3,41.0,1.0,1968.51,2
395.16,1,25,2,56.0,2,17.0,1.0,5340.73,0
704.69,1,19,2,51.0,2,150.0,1.0,3267.84,0
369.89,1,35,0,69.0,2,69.0,1.0,6941.47,1
10.920000000000016,1,17,0,67.0,2,268.0,1.0,7567.2,0
199.14,1,39,1,31.0,1,36.0,1.0,7001.25,1
109.43,1,10,0,70.0,2,140.0,1.0,1983.65,2
304.15,1,1,1,20.0,3,40.000000000000014,1.0,686.9099999999999,2
620.54,0,29,1,28.0,3,98.0,1.0,213.35999999999967,1
757.79,1,5,2,22.0,3,117.0,1.0,1443.02,2
122.81,1,38,1,52.0,0,12.0,1.0,8450.84,1
96.25,1,15,2,61.0,2,171.0,1.0,7996.7,0
1431.33,1,5,0,30.0,0,49.0,1.0,5567.98,2
142.55,1,18,2,67.0,0,97.0,1.0,1262.6800000000003,0
35.94,0,14,1,23.0,3,141.0,1.0,1697.2799999999995,0
24.860000000000014,1,17,1,58.0,1,292.0,1.0,2591.65,0
103.07999999999998,1,37,2,60.0,0,109.0,1.0,12002.16,1
116.26999999999998,1,32,2,57.0,1,94.0,1.0,8726.92,1
363.84,1,8,2,73.0,2,118.0,3.0,5415.64,2
34.74000000000001,0,32,2,59.0,2,72.0,1.0,3736.57,1
64.00999999999999,0,30,1,19.0,3,240.0,1.0,1225.69,1
108.75,1,15,0,50.0,0,23.0,4.0,14829.85,0
50.900000000000006,0,17,2,28.0,3,150.0,1.0,1277.6999999999998,0
206.84,1,30,1,20.0,3,154.0,1.0,454.6599999999999,1
37.39999999999998,1,33,0,20.0,3,84.0,1.0,1519.5100000000002,1
154.21,1,24,2,46.0,1,75.0,1.0,8045.77,0
199.37,1,6,2,24.0,3,79.0,1.0,1331.3000000000002,2
410.49,0,1,1,25.0,3,134.0,1.0,1843.57,2
1360.01,0,31,1,67.0,2,218.0,1.0,6601.5,1
18.230000000000015,1,26,0,56.0,1,28.0,1.0,8422.2,0
398.7,1,0,0,47.0,0,276.0,1.0,7987.74,2
122.14,1,29,2,22.0,3,155.0,1.0,327.6800000000003,1
378.2,1,23,1,40.0,1,167.0,1.0,7372.81,0
124.74,1,20,0,49.0,1,33.0,1.0,2987.97,0
17.100000000000023,1,0,0,53.0,2,101.0,1.0,1619.54,2
287.05,1,25,0,22.0,3,212.0,1.0,1204.65,0
874.72,1,37,2,28.0,1,173.0,1.0,4630.58,1
1762.2800000000002,1,22,0,24.0,3,150.0,1.0,1380.34,0
40.120000000000005,0,9,0,36.0,0,269.0,1.0,14304.38,2
125.0,0,16,2,49.0,1,177.0,1.0,3215.76,0
348.44,1,3,2,24.0,3,147.0,1.0,1022.94,2
128.4,1,40,0,69.0,2,31.0,1.0,2610.64,1
320.93,1,1,2,55.0,1,178.0,1.0,9451.66,2
1.410000000000025,1,34,0,53.0,2,278.0,1.0,1244.17,1
50.52000000000001,1,20,1,54.0,0,293.0,1.0,12815.24,0
383.95,0,36,2,31.0,1,143.0,1.0,9933.56,1
12.939999999999998,1,14,1,23.0,3,158.0,1.0,921.2299999999996,0
329.75,1,34,2,56.0,2,211.0,1.0,6009.43,1
981.76,1,25,2,45.0,0,234.0,1.0,602.3599999999997,0
40.79000000000002,1,25,0,18.0,3,80.0,1.0,1769.33,0
99.25,0,31,2,63.0,2,93.0,1.0,2570.34,1
150.6,1,24,0,69.0,2,59.0,1.0,3240.14,0
29.5,1,35,2,73.0,2,129.0,1.0,1229.3199999999997,1
54.34,1,0,0,65.0,0,46.0,1.0,8019.89,2
18.25,1,18,0,53.0,0,18.0,1.0,14328.29,0
633.87,1,18,2,27.0,3,175.0,1.0,330.15999999999985,0
81.14999999999998,1,24,0,19.0,3,114.0,1.0,1595.2600000000002,0
83.94999999999999,1,27,2,75.0,2,170.0,1.0,7413.18,0
410.4,0,41,0,61.0,2,78.0,1.0,2563.91,1
172.68,1,3,0,33.0,0,17.0,1.0,10724.95,2
139.87999999999997,1,7,0,34.0,1,162.0,1.0,2969.71,2
165.55,1,9,1,28.0,3,115.0,1.0,761.7799999999997,2
53.78999999999999,0,30,0,54.0,1,137.0,3.0,6229.36,1
285.69,1,24,0,63.0,2,35.0,1.0,2552.54,0
532.4,1,17,0,22.0,3,149.0,1.0,1033.73,0
293.85,1,5,2,25.0,3,144.0,1.0,1919.9700000000005,2
27.94,1,1,1,79.0,2,120.0,1.0,1893.44,2
270.36,1,28,0,25.0,3,37.0,1.0,1783.04,1
112.66,1,30,2,29.0,1,176.0,3.0,852.9799999999996,1
506.03,1,11,1,21.0,3,20.999999999999982,1.0,1123.89,2
206.95,1,39,1,22.0,3,31.0,1.0,1817.65,1
350.96,1,40,0,63.0,2,167.0,1.0,5463.94,1
261.63,1,6,1,20.0,3,150.0,1.0,477.02999999999975,2
46.120000000000005,1,14,1,59.0,0,30.0,1.0,8874.01,0
27.25,0,18,1,63.0,2,92.0,1.0,5365.2,0
1353.93,1,12,1,26.0,1,171.0,1.0,7858.41,2
331.66,1,19,0,76.0,2,145.0,1.0,7216.3,0
667.95,0,28,0,62.0,0,253.0,1.0,13558.56,1
49.84,1,6,0,49.0,0,146.0,1.0,7872.04,2
556.04,1,10,0,72.0,2,27.0,1.0,5200.04,2
88.06,0,33,2,18.0,3,288.0,1.0,1779.85,1
745.95,1,22,0,58.0,0,127.0,1.0,13264.14,0
67.25,1,24,2,19.0,3,157.0,1.0,467.3999999999997,0
93.63000000000002,1,27,0,29.0,1,141.0,1.0,9873.62,0
74.11000000000001,1,38,1,22.0,3,49.0,1.0,1257.9,1
41.13,0,30,1,77.0,2,58.0,1.0,6067.54,1
192.02,0,16,2,79.0,2,154.0,1.0,5169.07,0
291.27,1,11,1,77.0,2,121.0,1.0,6878.86,2
296.46,1,9,1,23.0,3,136.0,1.0,558.9899999999998,2
341.84,0,12,1,27.0,3,89.0,1.0,1400.04,2
98.41000000000004,1,34,2,27.0,3,47.99999999999999,1.0,912.71,1
109.28,1,36,2,36.0,1,112.0,4.0,6338.35,1
27.50999999999999,0,8,2,40.0,0,103.0,1.0,13645.63,2
12.180000000000009,1,27,1,76.0,2,77.0,1.0,4909.24,0
207.71,0,18,2,25.0,3,63.0,1.0,570.1000000000004,0
25.769999999999985,0,36,2,45.0,0,277.0,1.0,11749.77,1
127.57,1,26,0,52.0,2,75.0,1.0,6118.2,0
392.05,1,10,0,60.0,1,172.0,1.0,4383.69,2
